V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V15,V16,V17,V18,V19,V20,V22,V23,V24,V27,V28,V29,V30,V31,V35,V36,V37,target,label
0.967,0.812,1.843,0.549,0.554,-1.6,0.378,0.443,1.086,0.042,-0.382,-2.066,0.499,0.866,0.507,0.786,-0.366,0.067,-1.505,0.347,0.133,0.705,-1.318,0.556,-0.461,0.391,-0.044,0.868,0.839,-0.544,-1.505,0.93,train
0.032,-0.004,0.588,0.654,0.061,-0.583,0.468,0.443,0.579,0.042,1.448,0.102,0.198,0.092,0.507,0.848,0.165,0.058,-1.252,0.379,0.133,0.705,-1.318,0.156,-0.458,0.09,0.023,0.575,0.839,0.41,0.849,0.536,train
0.021,0.478,1.071,0.724,0.207,-0.791,0.418,0.496,0.368,0.042,-0.25,-0.338,0.145,0.765,0.148,0.479,0.165,0.338,-1.598,0.223,0.133,0.699,-1.316,0.549,-0.458,0.09,-0.49,0.234,0.839,0.016,-0.743,0.669,train
1.004,1.273,0.948,0.681,1.373,-0.388,0.45,0.498,1.473,0.042,0.283,0.642,0.918,-1.588,0.141,0.622,0.165,-0.826,-0.898,0.612,0.133,0.707,-1.312,0.656,-0.457,0.251,-1.244,1.486,0.839,-0.497,0.402,1.501,train
-0.153,-0.415,0.13,0.613,0.685,-0.622,0.207,0.505,-0.312,-0.174,0.932,0.003,0.374,0.243,0.141,0.135,0.696,0.173,-1.134,0.022,0.314,0.699,-1.317,0.471,-0.462,0.251,-0.286,0.023,0.839,1.836,0.099,-0.317,train
-0.031,-0.119,0.035,0.502,0.742,-0.591,0.012,0.39,0.284,-0.605,-0.206,-0.098,0.439,-0.029,0.974,0.15,0.674,0.168,-1.693,-0.106,-0.063,0.71,-1.322,0.241,-0.459,1.271,0.533,0.377,0.839,-0.409,1.019,-0.604,train
1.248,1.433,0.718,0.545,1.386,-1.248,-0.096,0.39,1.418,-0.641,-0.965,-1.435,0.915,0.836,1.035,0.017,0.253,0.163,-1.389,0.433,-0.063,0.71,-1.32,0.713,-0.462,1.841,-0.435,1.359,0.839,-1.018,-0.606,0.963,train
0.285,-0.185,0.422,0.61,0.894,-0.493,-0.028,0.253,0.857,-0.39,1.311,0.172,0.495,-0.567,1.702,0.478,0.165,0.162,-1.342,0.44,0.133,0.72,-1.322,0.179,-0.462,1.841,-0.124,0.689,0.839,0.357,1.198,0.26,train
0.359,0.345,0.183,0.532,1.274,-0.763,-0.099,0.246,0.189,-0.102,0.114,-0.4,1.207,0.153,1.642,0.068,0.165,0.149,-1.693,0.733,0.133,0.716,-1.318,0.351,-0.462,1.631,0.008,0.28,0.839,0.426,0.855,0.293,train
1.163,1.317,0.658,0.603,1.302,-0.554,-0.054,0.226,1.493,0.042,0.11,0.125,1.192,-0.433,1.642,0.144,0.165,0.162,-1.201,1.345,0.133,0.701,-1.322,0.637,-0.461,1.638,0.276,1.325,0.839,-0.119,0.185,0.978,train
2.017,1.607,0.819,0.867,1.956,-0.748,-0.037,0.222,1.993,0.042,0.274,-0.365,1.191,-0.0,1.651,0.269,0.165,0.172,-1.861,1.584,0.133,0.7,-1.322,0.922,-0.455,1.639,-0.272,1.325,0.839,-0.071,-0.427,1.915,train
1.639,1.706,1.741,1.065,1.404,-0.765,0.118,0.222,2.059,0.042,0.664,-0.305,1.195,-0.135,1.653,0.923,0.165,0.16,-1.601,1.634,0.133,0.71,-1.322,0.831,-0.461,1.756,-0.09,1.908,0.839,0.461,-0.767,2.215,train
0.944,0.902,0.802,1.046,1.021,-1.087,0.205,0.31,0.987,0.042,1.459,-1.049,1.114,0.315,1.683,1.067,0.43,0.15,-1.593,1.225,0.133,0.71,-1.323,0.508,-0.459,1.69,0.043,1.549,0.839,1.663,0.412,1.239,train
1.051,1.217,0.828,1.156,1.097,-0.676,0.268,0.322,1.108,0.042,0.502,-0.101,1.249,-0.578,1.339,0.831,0.43,0.156,-1.321,1.213,0.133,0.711,-1.322,0.668,-0.463,1.492,0.159,1.326,0.839,0.749,0.07,1.091,train
0.835,0.971,0.983,1.092,0.637,-0.728,0.289,0.356,0.788,0.042,0.403,-0.246,0.902,-0.208,1.339,0.687,0.43,0.157,-1.679,1.073,0.133,0.71,-1.319,0.488,1.28,0.835,0.119,1.494,0.839,0.273,-0.176,1.007,train
0.75,0.963,1.144,1.421,0.475,-0.493,0.342,0.404,0.935,0.042,0.582,0.301,0.542,-0.508,0.742,0.661,0.386,0.164,-1.743,0.501,0.133,0.717,-0.638,0.524,1.549,0.784,-0.126,1.133,0.839,-0.025,-0.124,1.601,train
-0.045,0.206,0.342,1.288,0.193,-0.68,0.259,0.404,0.008,0.042,0.538,-0.328,0.58,0.287,0.528,0.621,0.165,0.151,-1.921,-0.055,0.133,0.7,-0.411,0.282,-0.459,0.222,-0.018,0.583,0.839,0.827,0.557,0.695,train
0.231,0.243,0.749,1.2,0.334,-0.623,0.261,0.377,0.595,0.042,0.21,-0.071,0.389,0.118,0.1,0.432,0.165,0.166,-1.292,-0.76,0.133,0.703,-0.189,0.335,3.521,-0.122,0.485,0.739,0.839,-0.016,0.009,1.029,train
0.47,0.677,0.772,0.923,0.396,-0.89,0.299,0.384,0.698,0.042,0.143,-0.617,0.36,0.778,-0.245,0.418,0.165,0.168,-1.55,-0.776,0.133,0.711,-0.189,0.449,1.773,-0.137,-0.106,0.65,0.839,0.021,-0.289,0.975,train
0.552,0.679,0.81,0.732,0.394,-0.663,0.356,0.404,0.639,0.042,-0.003,-0.144,0.418,0.06,-0.245,0.485,0.165,0.147,-1.258,-0.722,0.133,0.709,-0.189,0.472,1.436,-0.079,0.157,1.017,0.839,0.059,-0.099,0.708,train
1.044,1.109,1.375,0.755,0.544,-0.535,0.416,0.439,1.209,0.042,-0.379,0.158,0.274,-0.457,-0.246,0.526,0.165,0.167,-1.125,-0.407,0.133,0.709,-0.469,0.677,1.434,-0.079,-0.151,1.097,0.839,-0.262,-0.782,1.107,train
1.426,1.413,1.572,0.85,1.52,-0.961,0.397,0.439,1.55,0.042,0.206,-0.691,0.812,0.606,0.087,0.646,0.165,0.175,-1.553,-0.04,0.133,0.71,-1.317,0.831,-0.45,0.095,-0.383,1.293,0.839,0.326,-1.176,1.221,train
1.425,1.556,1.205,0.889,1.199,-0.729,0.49,0.47,1.835,0.042,0.905,-0.214,1.19,-0.411,0.087,1.059,0.165,0.165,-1.008,0.191,0.133,0.715,-1.322,0.742,-0.463,0.823,-0.289,1.71,0.839,0.394,-0.115,1.559,train
1.278,1.185,1.003,1.014,1.462,-1.369,0.473,0.484,1.35,0.042,0.35,-1.774,1.506,0.438,0.986,0.961,0.165,0.152,-1.193,0.532,0.133,0.693,-1.322,0.721,-0.455,0.889,0.013,1.526,0.839,1.015,-0.347,1.087,train
1.531,1.393,1.2,1.141,1.493,-1.297,0.512,0.526,1.587,0.042,0.534,-1.328,1.414,-0.093,1.567,0.991,0.43,0.155,-1.477,1.078,0.133,0.705,-1.322,0.741,-0.46,1.509,0.174,1.526,0.839,0.73,-0.459,1.312,train
1.027,1.164,0.69,1.172,1.218,-0.849,0.486,0.583,1.115,-0.174,0.446,-0.733,1.31,-0.084,1.567,0.963,0.43,0.16,-1.181,0.984,0.133,0.708,-1.322,0.625,-0.457,1.752,-0.097,1.372,0.839,1.037,0.241,1.034,train
1.214,1.502,1.176,1.133,1.304,-1.541,0.466,0.583,1.27,-0.174,0.566,-1.829,1.64,0.137,1.845,0.859,0.43,0.156,-1.48,1.123,0.133,0.711,-1.322,0.703,-0.456,1.833,-0.056,1.563,0.839,0.59,-0.463,1.52,train
1.372,1.366,1.17,1.15,1.29,-1.081,0.514,0.586,1.553,-0.39,0.584,-0.853,1.572,0.549,1.807,0.88,0.43,0.165,-1.41,1.061,0.133,0.711,-1.322,0.802,-0.454,1.711,-0.168,1.589,0.839,0.545,-0.334,1.742,train
1.069,1.131,1.01,1.123,1.39,-0.728,0.551,0.602,1.448,-0.39,1.381,-0.159,1.381,-0.005,1.755,1.043,0.43,0.149,-1.06,0.941,0.133,0.717,-1.322,0.532,-0.458,1.711,0.01,1.955,0.839,1.095,0.393,1.345,train
0.738,0.87,0.853,1.192,0.939,-1.226,0.509,0.651,0.766,-0.39,0.005,-1.321,1.254,0.658,1.663,0.786,0.43,0.151,-1.939,0.827,-0.063,0.711,-1.322,0.618,-0.461,1.721,0.079,1.027,0.839,0.534,-0.068,0.849,train
0.832,1.162,0.994,1.152,0.968,-1.127,0.531,0.627,1.073,-0.39,0.225,-1.058,1.266,0.472,1.663,0.874,0.386,0.156,-1.922,1.036,0.133,0.696,-1.322,0.527,-0.463,1.504,0.254,1.329,0.839,0.23,-0.156,1.151,train
1.183,1.371,1.232,1.213,1.03,-0.766,0.542,0.627,1.252,-0.39,0.17,-0.176,1.058,0.677,1.247,0.867,0.165,0.171,-1.711,1.205,0.133,0.699,-1.322,0.737,-0.461,1.126,-0.223,1.29,0.839,0.135,-0.48,1.382,train
0.194,0.11,0.476,1.269,1.046,-0.411,0.539,0.66,0.416,-0.39,1.309,0.546,0.811,-1.225,1.109,0.863,0.43,0.156,-1.246,0.481,-0.063,0.701,-1.322,0.275,1.534,1.0,0.262,1.018,0.839,1.133,0.922,0.403,train
-0.213,0.019,0.532,1.179,0.8,-1.021,0.345,0.64,0.133,-0.39,-0.713,-0.966,0.664,0.715,0.914,0.224,0.43,0.343,-1.395,0.245,-0.063,0.708,-1.322,0.462,1.28,0.997,-0.095,0.346,0.839,-0.126,0.015,0.296,train
-0.107,0.019,0.659,1.26,0.315,-0.605,0.325,0.581,-0.019,-0.39,0.143,-0.006,0.549,0.373,0.669,0.388,0.165,0.345,-1.85,0.243,-0.063,0.708,-1.318,0.21,1.274,0.796,-0.041,0.449,0.839,0.058,0.324,0.185,train
0.038,0.015,0.224,1.186,0.382,-0.525,0.292,0.544,0.039,-0.39,0.366,0.161,0.649,-0.618,0.669,0.283,0.165,0.342,-1.882,0.103,0.133,0.709,-1.317,0.161,-0.463,0.389,0.276,0.427,0.839,-0.03,0.898,0.132,train
0.286,0.38,1.005,1.184,0.447,-0.925,0.239,0.544,0.484,-0.39,-1.012,-0.501,0.245,-0.045,0.101,0.012,0.165,0.369,-1.665,0.414,0.133,0.694,-1.317,0.52,-0.392,0.057,-0.361,0.559,0.839,-0.606,-0.816,0.595,train
-0.159,-0.398,0.136,1.169,0.033,-0.825,0.196,0.485,-0.079,-0.39,0.383,-0.503,-0.282,0.156,-0.034,0.237,0.165,0.346,-1.856,0.091,-0.063,0.712,-1.318,0.2,-0.458,-0.017,-0.417,0.193,0.839,0.595,0.804,-0.413,train
0.593,0.582,0.552,1.121,0.836,-0.611,0.182,0.481,0.54,-0.39,-0.378,0.018,0.058,0.108,-0.102,0.045,0.165,0.343,-1.261,0.094,-0.063,0.712,-1.318,0.597,-0.462,0.262,-0.384,0.645,0.839,-0.563,0.027,1.337,train
0.979,1.37,0.722,1.114,0.874,-0.656,0.211,0.467,1.252,-0.39,1.019,-0.141,0.491,-0.366,0.199,0.208,0.165,0.343,-1.344,0.158,0.133,0.711,-1.317,0.603,-0.459,0.355,-0.02,1.376,0.839,0.858,0.229,1.375,train
0.949,1.101,0.825,1.127,1.244,-1.238,0.206,0.474,0.94,-0.39,0.547,-1.242,1.01,0.107,0.627,0.288,0.209,0.249,-1.244,0.077,0.133,0.705,-1.322,0.599,-0.462,1.018,-0.037,1.372,0.839,0.822,-0.226,1.077,train
0.683,0.878,0.737,1.149,0.658,-1.444,0.253,0.474,0.512,-0.39,0.244,-1.738,1.223,0.759,0.942,0.418,0.43,0.247,-1.962,0.088,0.133,0.705,-1.322,0.411,-0.46,1.098,-0.475,1.042,0.839,0.393,-0.137,0.845,train
0.447,0.459,0.768,1.125,0.576,-0.549,0.33,0.469,0.377,-0.39,0.425,0.238,1.051,-0.145,0.96,0.478,0.165,0.241,-2.194,-0.091,-0.063,0.712,-1.322,0.336,-0.461,0.505,0.141,0.848,0.839,0.044,0.387,0.785,train
0.517,0.731,0.431,1.14,0.68,-0.567,0.26,0.467,0.437,-0.39,-0.334,-0.0,0.625,0.111,0.446,0.213,0.165,0.265,-2.108,0.027,-0.063,0.698,-1.322,0.484,-0.46,0.505,-0.233,0.573,0.839,0.072,0.303,0.577,train
1.045,0.944,1.318,1.013,0.686,-0.982,0.339,0.463,1.187,-0.39,-0.311,-0.6,0.541,0.416,0.446,0.277,-0.366,0.255,-1.858,0.197,0.133,0.698,-1.322,0.663,-0.462,0.469,-0.428,1.102,0.839,-0.615,-1.153,1.131,train
0.389,0.462,0.614,0.991,0.677,-0.56,0.368,0.485,0.527,-0.39,0.723,0.045,0.74,-0.473,0.31,0.61,0.121,0.26,-1.229,0.161,-0.063,0.718,-1.322,0.336,-0.458,0.349,0.321,1.102,0.839,0.681,0.448,0.605,train
-0.017,0.086,0.1,1.039,0.415,-0.569,0.195,0.485,-0.137,-0.39,0.234,0.024,0.542,0.014,0.271,0.305,0.165,0.26,-1.653,-0.233,-0.063,0.718,-1.322,0.284,-0.463,0.349,0.534,0.369,0.839,0.901,0.629,-0.071,train
0.571,0.496,1.411,1.013,0.281,-0.644,0.193,0.362,0.453,-0.39,-0.605,-0.076,0.421,0.66,0.193,0.228,-0.366,0.262,-1.692,0.1,0.133,0.793,-1.318,0.504,-0.463,0.272,-0.303,0.649,1.062,-0.651,-1.014,0.761,train
0.384,0.381,0.684,1.126,0.454,-0.511,0.241,0.36,0.333,-0.39,0.625,0.209,0.077,-0.258,-0.058,0.516,0.165,0.324,-1.314,0.124,0.133,0.716,-1.318,0.266,1.516,-0.07,0.101,0.781,0.839,0.337,0.436,0.362,train
-0.036,0.011,0.816,1.154,-0.191,-0.535,0.21,0.355,-0.176,-0.39,-0.385,0.188,0.077,0.076,-0.083,0.218,0.165,0.352,-1.203,0.032,0.133,0.706,-1.318,0.354,1.511,-0.099,0.416,0.246,0.839,0.112,-0.668,0.231,train
0.613,0.669,2.132,1.389,0.369,-0.775,0.223,0.321,0.65,-0.39,-0.67,-0.308,-0.005,0.719,-0.362,0.318,0.165,0.35,-1.493,0.352,0.133,0.699,-1.318,0.45,1.51,-0.47,-0.277,0.814,0.839,-0.633,-1.757,0.62,train
0.382,0.434,0.873,1.43,0.523,-0.722,0.292,0.321,0.727,-0.39,0.242,-0.458,0.126,0.59,-0.625,0.693,0.165,0.351,-1.595,0.319,0.133,0.708,-1.318,0.337,1.516,-0.502,1.04,0.837,0.839,-0.068,0.198,0.621,train
0.523,0.336,1.38,1.39,-0.114,-1.228,0.362,0.364,0.57,-0.39,0.391,-1.383,0.017,0.846,-0.625,0.585,0.165,0.358,-1.029,0.33,0.133,0.712,-1.317,0.416,1.512,-0.429,-0.174,0.509,0.839,0.404,-1.011,0.742,train
0.769,0.44,1.265,1.252,-0.093,-0.86,0.485,0.378,0.735,-0.39,0.398,-0.442,-0.261,0.642,-0.606,0.788,0.165,0.338,-1.217,0.272,0.133,0.717,-0.012,0.568,1.5,-0.684,-0.033,0.62,0.839,0.278,-1.014,0.839,train
0.755,0.553,1.283,1.256,0.021,-1.05,0.612,0.423,0.838,-0.39,0.443,-0.79,-0.122,0.323,-0.729,1.015,0.165,0.349,-0.905,0.37,0.133,0.7,-0.012,0.503,1.861,-0.769,0.658,0.746,0.839,0.393,-0.976,0.825,train
0.37,0.168,2.069,1.132,-0.34,-1.654,0.762,0.537,0.242,-0.21,0.266,-2.107,-0.213,0.615,-0.719,1.015,0.165,0.352,-0.913,0.395,0.133,0.469,0.232,0.206,1.121,-0.586,-0.165,0.449,0.795,0.192,-2.605,0.633,train
0.354,0.125,1.876,1.231,-0.433,-0.523,0.953,0.537,0.509,0.042,-0.169,0.133,-0.447,0.229,-0.665,1.152,0.165,-0.295,-1.297,0.471,0.133,-0.197,0.912,0.381,1.119,-1.096,-0.273,0.118,-0.349,-0.162,-0.757,0.617,train
0.528,0.456,0.973,1.302,1.106,-0.663,0.924,0.678,0.793,0.473,0.444,-0.143,0.374,-0.333,-0.923,1.152,0.165,0.07,-0.782,0.441,0.133,0.528,-0.553,0.527,1.121,-1.112,-0.486,0.511,0.483,0.312,-0.026,0.808,train
0.896,0.767,0.804,1.396,1.202,-0.797,0.858,0.678,1.115,0.473,0.13,-0.41,0.436,0.211,-0.549,0.728,0.165,0.438,-0.898,0.561,0.133,0.537,-1.321,0.589,-0.442,-0.365,-0.164,0.691,0.483,0.139,-0.224,1.131,train
1.587,1.533,0.669,1.423,1.631,-0.583,0.813,0.678,1.551,0.473,0.51,-0.056,1.348,-1.034,0.63,0.738,0.165,0.44,-0.36,1.016,-0.063,0.525,-1.322,0.792,-0.46,0.516,0.566,1.409,0.602,0.364,0.168,1.509,train
1.61,1.813,0.951,1.479,1.498,-1.672,0.733,0.627,1.659,0.473,0.771,-2.41,1.676,0.108,0.976,0.848,0.165,0.44,-0.92,1.041,0.133,0.495,-1.322,0.709,-0.458,1.458,0.247,1.779,0.602,0.525,-0.51,1.803,train
1.55,1.293,1.821,1.455,1.17,-1.612,0.866,0.627,1.615,0.473,0.814,-2.183,1.884,0.314,1.69,1.11,0.165,0.434,-1.187,1.125,0.133,0.513,-1.322,0.692,-0.46,1.578,-0.103,1.547,0.602,0.747,-1.693,1.893,train
0.975,0.819,0.975,1.426,0.974,-1.02,0.908,0.686,0.725,0.473,0.854,-0.748,1.373,-0.562,1.781,1.353,0.165,0.434,-1.122,0.939,-0.063,0.527,-1.322,0.51,-0.46,1.26,0.405,1.112,0.602,1.31,-0.086,1.097,train
-0.187,-0.354,-0.029,1.404,0.2,-0.495,0.703,0.677,-0.159,0.473,1.325,0.059,0.396,-0.705,1.477,0.757,0.43,0.44,-0.929,0.045,-0.063,0.531,-1.322,0.015,-0.461,1.26,0.37,0.272,0.602,1.341,1.543,-0.294,train
-0.2,-0.384,0.01,1.274,0.113,-0.618,0.362,0.652,-0.711,0.473,-0.988,-0.056,0.159,-0.435,1.449,0.116,0.43,0.079,-1.223,0.131,-0.063,0.702,-1.322,0.156,-0.459,1.241,0.419,-0.405,0.72,-0.434,0.605,-0.489,train
-0.022,-0.017,-0.157,1.22,0.289,-0.58,0.155,0.412,-0.2,0.473,-0.301,-0.094,0.664,-1.207,1.177,-0.076,0.165,-0.398,-0.429,0.274,-0.063,0.698,-1.322,0.117,-0.463,1.191,0.312,0.107,0.72,-0.614,0.949,-0.237,train
0.14,-0.035,0.191,1.272,0.363,-1.183,0.051,0.412,-0.245,0.473,-0.674,-1.018,0.452,-0.34,1.177,-0.358,-0.056,0.439,-1.162,0.528,-0.063,0.695,-1.321,0.292,-0.463,0.936,-0.049,-0.142,0.839,-0.395,-0.016,-0.105,train
-0.055,-0.248,-0.065,1.234,0.126,-0.75,0.025,0.27,-0.416,0.473,-0.039,-0.332,0.339,0.027,0.631,-0.299,-0.366,0.894,-1.083,0.525,-0.063,0.696,-1.317,0.202,-0.455,0.445,0.377,-0.125,0.839,-0.415,0.531,0.029,train
0.379,0.364,0.323,1.08,0.04,-0.788,0.098,0.262,0.344,0.473,0.001,-0.548,0.33,0.266,0.053,-0.198,-0.366,0.383,-1.104,0.721,-0.063,0.704,-1.317,0.282,-0.459,0.445,0.261,0.212,0.839,-0.347,0.006,0.568,train
0.603,0.525,0.906,1.129,-0.106,-1.461,0.24,0.237,0.548,0.473,0.319,-1.834,0.113,0.13,0.0,0.07,-0.366,0.532,-0.88,0.722,-0.063,0.713,-0.319,0.462,-0.449,-0.381,0.433,0.35,0.839,0.157,-0.99,0.847,train
0.333,0.219,0.578,0.958,-0.102,-0.412,0.376,0.294,0.309,0.473,0.159,0.468,0.048,-1.158,-0.578,0.33,-0.366,0.255,-1.212,0.099,-0.063,0.72,0.233,0.381,-0.463,-0.681,1.051,0.446,0.839,0.262,-0.105,1.305,train
0.1,0.043,0.76,0.75,-0.395,-1.379,0.378,0.294,0.076,0.473,0.41,-1.511,0.052,0.102,-0.578,0.211,0.165,0.253,-1.433,-0.466,-0.063,0.701,0.233,0.422,-0.46,-0.714,0.376,0.282,0.839,0.706,-0.802,1.037,train
0.468,0.657,0.749,0.53,-0.166,-0.863,0.512,0.338,0.844,0.473,0.391,-0.614,-0.142,-0.424,-0.856,0.211,0.165,0.249,-0.978,-1.125,-0.063,0.703,0.233,0.48,-0.458,-0.72,0.254,0.731,0.839,0.439,-0.363,1.343,train
0.691,0.903,0.564,-0.411,0.403,-0.543,0.514,0.36,0.721,0.473,0.887,-0.069,-0.029,0.008,-0.732,0.519,0.165,0.259,-1.429,-1.267,-0.063,0.7,0.233,0.534,-0.459,-0.717,0.353,0.935,0.839,0.963,-0.105,0.685,train
0.655,0.548,0.433,-0.811,0.97,-0.585,0.473,0.424,0.86,0.473,0.043,-0.217,0.682,0.192,-0.732,0.521,0.165,0.255,-1.567,-0.947,0.133,0.708,-1.029,0.388,-0.454,-0.292,0.751,1.047,0.839,0.376,0.363,0.085,train
1.016,0.996,0.911,-0.468,0.816,-0.596,0.53,0.445,1.173,0.473,-0.805,-0.09,0.713,-0.044,-0.035,0.451,-0.366,0.265,-1.226,-0.522,-0.063,0.699,-1.029,0.644,-0.459,0.208,-0.321,1.181,0.839,-0.757,-0.556,0.836,train
0.771,0.826,0.63,-1.118,0.931,-0.54,0.598,0.445,0.842,0.473,0.744,0.003,0.904,-1.542,0.184,0.695,-0.366,0.249,-1.056,-0.039,-0.063,0.708,-1.318,0.48,-0.454,0.253,0.887,1.233,0.839,0.57,0.272,0.386,train
0.433,0.431,0.44,-1.147,0.571,-1.621,0.503,0.5,0.256,0.473,-0.189,-2.273,0.845,0.281,0.621,0.315,-0.366,0.252,-1.82,-0.085,-0.063,0.693,-1.317,0.458,-0.456,0.742,-0.09,0.631,0.839,0.685,-0.472,0.419,train
0.462,0.556,0.368,-1.129,0.525,-0.912,0.553,0.505,0.717,0.473,0.435,-0.804,0.895,-0.15,0.838,0.482,-0.366,0.259,-1.489,0.041,-0.063,0.699,-1.318,0.337,-0.456,0.825,-0.445,0.871,0.839,0.218,0.371,0.543,train
0.423,0.215,0.295,-1.223,0.663,-0.7,0.588,0.522,0.538,0.473,0.428,-0.279,0.851,-0.544,0.76,0.369,-0.366,0.269,-1.608,-0.067,-0.063,0.698,-1.318,0.268,-0.458,0.654,-0.266,0.782,0.839,0.047,0.731,0.488,train
0.183,0.17,0.161,-1.396,1.139,-0.504,0.547,0.555,0.304,0.473,0.65,0.126,0.763,-0.812,0.65,0.188,-0.366,0.243,-1.384,-0.313,-0.063,0.702,-1.317,0.259,-0.457,0.654,-0.014,0.526,0.839,0.278,0.828,0.536,train
0.239,-0.003,0.252,-1.468,0.996,-0.845,0.475,0.555,0.22,0.473,-0.488,-0.551,0.778,-0.881,0.648,-0.09,-0.366,0.257,-1.183,-0.809,-0.063,0.701,-1.317,0.487,-0.454,0.674,-0.156,0.175,0.839,-0.213,0.022,0.768,train
0.398,0.484,0.48,-1.574,0.708,-0.714,0.45,0.518,0.352,0.473,0.126,-0.261,0.757,-0.264,0.648,0.003,-0.366,0.261,-1.539,-1.029,-0.063,0.708,-1.318,0.389,-0.456,0.635,-0.299,0.544,0.839,0.157,-0.191,0.867,train
-0.604,-0.982,-0.139,-1.718,0.007,-0.706,0.4,0.506,-0.936,0.473,0.628,-0.365,-0.239,-0.193,0.445,0.065,0.165,0.256,-1.206,-1.729,-0.063,0.701,-1.24,0.022,-0.457,0.491,0.373,-0.366,0.839,1.368,0.866,-0.409,train
0.192,0.378,0.11,-1.819,0.02,-0.457,0.356,0.47,0.114,0.473,-0.383,0.132,0.039,-1.537,0.133,-0.214,-0.366,0.267,-1.078,-1.731,0.133,0.713,-0.048,0.318,-0.459,-0.152,0.833,-0.06,0.839,-0.434,0.185,0.348,train
0.211,0.451,0.537,-1.906,-0.104,-0.527,0.346,0.395,0.182,0.473,-0.366,0.106,-0.035,-1.504,-0.303,-0.123,-0.366,0.25,-1.425,-1.814,0.133,0.707,0.237,0.38,-0.46,-0.467,0.388,0.383,0.839,-0.284,-0.413,0.439,train
-0.109,0.049,0.168,-1.958,-0.115,-0.553,0.321,0.395,0.16,0.473,-0.24,-0.17,-0.17,0.153,-0.878,-0.157,-0.366,0.248,-1.246,-2.03,0.133,0.699,0.843,0.324,2.145,-0.848,0.878,0.192,0.839,-0.019,-0.039,0.26,train
-0.6,0.026,0.14,-2.064,-1.095,-0.322,0.403,0.366,0.403,0.473,0.437,0.538,-0.715,-1.981,-0.878,0.098,-0.366,-1.18,-1.262,-2.522,0.133,-1.25,0.945,0.297,2.136,-1.194,-0.883,0.431,0.839,-0.413,0.58,0.339,train
-1.074,-0.789,-0.486,-2.565,-0.888,-0.381,0.192,0.352,-0.225,0.473,1.028,0.165,-0.589,-0.309,-1.343,-0.042,-0.366,-0.411,-1.153,-2.672,0.133,0.617,0.943,0.052,2.145,-1.254,0.281,0.131,0.839,0.558,1.555,-1.223,train
-0.754,-0.795,-0.385,-0.578,-0.605,-0.554,0.082,0.312,-0.182,0.473,-0.817,-0.067,-0.543,-0.563,-1.256,-0.328,-0.897,0.254,-1.454,-1.884,0.314,0.712,0.093,0.095,-0.46,-1.05,1.241,-0.09,0.839,-0.746,1.055,-1.872,train
0.003,0.163,0.094,-2.108,-0.032,-1.209,-0.012,0.185,0.018,0.473,-1.666,-1.694,-0.208,0.684,-1.193,-0.38,-0.897,0.247,-1.785,-0.794,0.133,0.701,0.096,0.343,-0.458,-0.749,-0.01,0.15,0.839,-1.591,-0.544,-1.03,train
0.814,0.844,0.648,-2.249,0.507,-0.614,0.147,0.185,0.807,0.473,-0.699,-0.136,-0.047,-0.333,-0.836,-0.354,-0.897,0.247,-1.59,0.568,0.133,0.713,0.095,0.61,-0.451,-0.755,0.006,0.186,0.839,-0.841,-0.562,-0.208,train
0.686,0.663,0.616,-1.556,0.874,-0.996,0.301,0.244,0.829,0.473,-0.448,-0.977,0.289,0.178,-0.791,0.202,-0.897,0.262,-1.564,0.926,-0.063,0.717,0.09,0.507,-0.46,-0.755,0.399,0.993,0.839,-0.037,-0.356,1.198,train
0.647,0.757,0.67,-1.41,0.555,-0.606,0.435,0.271,0.746,0.473,1.158,-0.135,0.299,-0.315,-0.569,0.406,0.165,0.261,-1.372,0.556,-0.063,0.711,0.09,0.537,2.126,-0.355,0.552,1.022,0.839,1.209,-0.294,1.326,train
0.63,0.71,0.735,-1.062,0.376,-0.946,0.543,0.351,0.744,0.473,1.04,-0.741,0.318,0.254,-0.333,0.406,0.165,0.245,-1.478,0.309,0.314,0.716,0.091,0.543,-0.463,-0.267,0.042,1.087,0.839,1.441,-0.492,0.958,train
0.546,0.708,0.578,-0.851,0.188,-0.454,0.662,0.441,0.966,0.473,0.811,0.195,0.291,-1.137,-0.333,0.61,0.165,0.244,-1.535,-0.319,-0.063,0.723,-1.316,0.381,-0.461,-0.204,0.985,1.079,0.839,0.653,0.313,0.882,train
0.039,0.185,0.427,-1.282,-0.164,-1.134,0.566,0.441,-0.124,0.473,-0.267,-1.001,0.243,-0.491,-0.337,0.253,-0.366,0.251,-0.845,-0.845,-0.063,0.705,-1.316,0.3,-0.455,-0.221,0.553,0.45,0.839,0.077,-0.488,0.461,train
0.217,0.01,0.648,-1.257,-0.313,-0.842,0.605,0.476,0.204,0.473,-0.443,-0.424,0.022,-0.73,-0.368,0.263,-0.897,0.257,-0.818,-1.106,0.133,0.701,0.237,0.447,-0.457,-0.221,1.074,0.305,0.839,-0.532,-0.607,0.697,train
0.55,0.546,1.121,-1.655,0.361,-1.295,0.611,0.487,0.49,0.473,-0.017,-1.467,0.149,0.144,-0.527,0.311,-0.897,0.272,-1.557,-1.106,0.133,0.704,0.232,0.491,-0.453,-0.508,-0.248,0.717,0.839,0.154,-1.166,0.719,train
